Area ,Price
2020,700000
2920,675000
3340,670000
1630,652450
1740,620000
970,602000
1120,601150
3360,590000
2690,575000
1600,560000
1540,550000
1160,525000
2100,521900
2510,520000
2800,515000
1300,515000
1170,501000
1220,500000
1300,500000
1420,496000
950,482000
1850,474950
840,474000
1070,471000
2811,455000
2690,445000
1650,440000
790,437500
1990,435000
1400,430000
2210,412000
1440,409000
1250,400000
1450,399950
2600,392000
1190,378000
970,375000
960,375000
1140,365500
2180,359000
530,355000
1570,350000
730,346000
1220,345000
1030,340000
1070,330000
1050,325000
1570,325000
1280,322500
1130,315000
1580,291000
1090,285000
1090,271500
1190,261000
1020,260000
1830,250000
1180,247000
1260,245560
1140,240000
1190,240000
1340,227000
1740,225000
1320,209000
710,187250
1290,180000
2250,1270000
2340,1250000
1550,1080000
4010,972000
1820,875000
3310,835000
1010,750000
1770,745000
1890,717500
1615,665000
960,660000
2280,626100
1510,622100
1010,595000
1810,560000
3540,550000
1250,538000
1240,529950
1700,528000
1310,527500
1100,510000
1880,490000
1150,458000
1150,456150
1100,450000
1010,439950
2160,429000
1300,427500
1110,425000
1720,420000
1330,419995
1450,405000
2070,400000
960,390000
2020,385000
2630,385000
1320,350000
790,350000
1040,343000
2690,340000
1000,325088
1330,320000
1480,315000
1930,310000
1400,309900
1250,306000
1000,295000
1760,294500
2060,292000
1040,290000
1430,280000
1750,277500
1020,273500
1100,268450
2040,265000
1080,265000
1020,255000
1010,250000
700,248000
1600,240000
1290,237000
960,209950
820,205000
1160,199500
1200,160000
1010,147500
4280,2580000
2880,1930000
3580,1410000
3180,1230000
4060,1180000
866,780000
3410,743000
2820,692500
3130,690500
2740,690000
1490,675000
2760,675000
2030,660000
1190,625000
1680,590000
1430,585188
2240,585000
880,579000
1070,567500
1590,565000
2150,559500
1720,550000
1580,529000
2130,515000
1340,510000
680,500000
1410,495200
1030,485000
730,464000
1400,450000
1030,450000
1990,438000
1430,430000
1390,425000
2020,405000
1300,400000
1280,390000
1780,372000
2370,369000
2250,363000
1220,360000
890,358000
2700,357000
1170,356500
2380,340000
1790,338000
2980,330000
1550,328000
2550,325000
1160,324000
1070,320000
1280,299500
1510,299000
1300,294450
1470,270000
1140,239999
1280,232000
1120,215000
1200,189000
1000,115000
1400,760000
1650,615000
1580,430000
1140,320000
2390,319000
720,285000
3560,843500
1540,549000
3950,2630000
4750,2180000
2860,1320000
3290,1240000
3510,1010000
1660,989900
3750,910000
3190,864000
2000,851500
1770,849000
3540,820000
1590,800000
1890,800000
2560,760000
3290,750000
3800,730000
2180,726500
1420,720168
3060,708000
3220,697000
1520,695000
2660,670000
2350,659000
1400,650000
1430,650000
2930,645000
3020,617000
1850,611000
2680,600000
1060,600000
2290,585000
2950,551500
2850,550000
2800,529000
1900,523000
1720,508500
1030,500000
1600,492500
2020,490000
1470,475000
1340,475000
1810,465000
1340,465000
1460,459900
970,458450
1890,440000
2720,408500
800,405000
880,400000
1470,399950
1000,390000
1180,370000
2720,368000
1080,360000
2590,355000
1860,326995
1180,315000
1190,312000
1210,310000
1320,292000
1984,292000
1340,290000
2660,287000
1420,278000
1440,258950
620,244900
910,238000
1430,225000
1100,225000
960,208000
1240,185000
780,180000
730,174950
1170,104950
2860,2750000
2770,2190000
4320,1800000
4060,1600000
2690,1400000
3700,1380000
2750,1300000
1870,1280000
2240,1150000
2420,975000
1730,915000
3180,859950
2830,795000
3040,790000
3060,753000
3070,725786
1660,699000
2120,685000
2980,680000
1750,678940
1630,675000
3280,634800
1050,604000
1680,600000
1600,597500
800,592500
1350,589950
1960,565000
1280,558000
2170,538000
1790,535000
1000,525000
1710,495800
1090,490000
1390,480000
1220,470000
900,470000
2870,465000
2000,456500
2120,450000
1110,445000
1350,436000
920,422000
2680,417400
1400,405000
2820,398500
1280,367777
770,363000
1150,361000
2390,359500
1290,355000
1480,348500
1690,345000
1100,340000
1410,338000
700,337000
2440,330000
1910,323000
800,306000
2140,288000
1200,283000
2009,279000
740,276000
1690,275000
1700,269500
1805,266000
1880,261950
770,257000
1340,255000
1790,251100
1850,245000
1310,225000
1100,224000
1650,220000
1210,219950
1100,215000
1100,192500
990,173250
4350,3280000
3680,1480000
2090,1080000
4140,1060000
1140,950000
4150,929000
2960,835000
2760,834538
3400,828200
3820,775000
1480,760000
2020,740000
2120,733500
2870,725000
3160,693000
3320,685000
1790,670950
1940,661000
1590,650000
2580,620000
1400,595000
1180,575950
1290,572500
880,550000
1010,541338
2670,535000
1720,533500
1550,530000
1020,500000
1220,490000
1440,469000
1030,465000
1540,450000
2740,438900
3000,415000
1270,409950
970,399990
1330,385000
1770,381000
1150,377000
1570,375000
2420,365000
2750,360000
2000,360000
2750,357000
1060,355000
1600,355000
1340,345950
1550,345000
1820,329500
2650,325000
1920,324000
1010,315000
720,300000
1040,299000
2510,290500
490,280300
1850,278000
2495,276000
950,275000
1140,266000
1400,264950
1400,257000
2140,250750
1140,245000
2020,245000
1350,244000
1610,243500
1980,235000
1210,217000
1322,215000
1010,202000
1180,176000
1060,160000
1230,125000
1660,1800000
2900,1400000
1670,1130000
2010,1110000
1870,1030000
4150,930000
3090,891500
1220,830000
2000,755000
1650,752000
1730,730000
2620,725000
3030,700000
1150,700000
2770,685000
2680,676000
2240,676000
990,670000
1300,665000
1770,660000
1320,654000
3700,650000
1470,640000
1240,608000
1340,592500
3190,587000
1070,585000
1830,585000
2730,565000
1510,565000
2190,549950
1660,545000
1480,525000
820,510000
1220,490000
1500,485000
1390,476500
1680,466000
790,460000
2520,449888
1200,430000
2800,430000
1350,429000
1090,400000
1710,399950
870,395000
930,377000
1330,375000
2070,372000
2531,370000
1520,368500
1340,357000
1130,354000
1330,344950
1070,335000
1190,329000
1180,320000
1880,310000
1150,305000
2400,300000
1400,300000
1480,299950
1550,287000
1200,280000
1260,275000
1620,275000
1460,265800
1580,259000
1450,254000
1890,245000
1050,225000
1630,224950
1080,205000
1384,180000
1200,179950
1340,172000
1700,148900
6290,2980000
2870,1500000
3500,1390000
2960,1250000
3510,1210000
3640,939000
2180,862500
2030,836000
2000,765000
2910,765000
1340,760000
2190,699950
3390,689000
3010,659950
2340,645000
1700,600000
2430,585000
940,543000
1540,510000
3000,500000
1410,485000
1360,479950
1180,475000
1600,475000
4190,460000
3280,458000
1330,451000
1170,439000
1240,436000
2650,429000
1600,426700
940,425000
1020,425000
1030,420000
1970,420000
1090,415000
2430,410000
1700,402000
1510,400000
1570,399888
1100,385000
780,385000
1610,371000
2905,365000
1680,360000
2570,356500
1450,340000
1676,330000
1890,325000
1750,322000
860,315000
2300,312500
870,305000
2056,303000
1220,301000
1050,289950
720,287000
710,285950
1480,278000
1630,265000
1090,249000
1760,220000
1010,180000
960,180000
1300,170000
1220,161500
1090,143000
800,95000
5830,1580000
4750,1120000
1110,410000
1240,320000
1080,450000
1140,358000
1040,339888
2060,242550
2850,1280000
2070,1250000
3370,1250000
1880,1000000
2160,987000
2600,985000
2020,975000
3570,942990
3450,932808
3860,900000
3140,869950
3830,852500
2700,850000
3220,748000
1600,740000
1690,734000
1010,730000
2870,730000
2410,715000
3060,710000
3000,705000
2300,696000
1420,693000
2820,682000
1900,680000
1100,675000
1220,625000
1330,599000
1170,550000
830,535000
1740,517000
1680,500000
730,499950
1450,499000
1650,469950
1020,459000
1060,455000
1630,435000
1740,430000
1740,429950
1950,425000
1080,424500
1590,417000
1980,405000
1200,403500
2040,387846
1130,385000
870,379950
3230,370000
1200,365000
1850,364950
1230,356000
1830,353000
1270,347000
1390,345000
1440,330000
2090,327500
1600,325000
1430,325000
2120,319990
970,315000
1180,312500
1370,292000
1200,290000
950,290000
1899,289900
960,282000
2390,269950
720,256950
1320,255000
1150,252500
1700,250000
2210,250000
1750,242000
1440,220000
870,199950
1070,195000
990,191000
1080,124000
3400,2600000
5080,1900000
2310,1500000
2260,1070000
4160,1050000
4050,1010000
2910,998000
4090,995000
1000,930000
1930,880000
1620,850000
3090,780000
1560,767500
2600,739000
1930,725000
1540,721000
2510,706000
2810,699900
780,664950
1420,651500
1360,645000
1370,638700
1200,635000
2930,635000
1480,635000
1240,625000
2210,589000
1310,575000
1670,565000
1240,560000
2390,557500
1220,539000
1320,525000
1820,505000
1020,500000
1630,499900
2242,490000
2680,475000
2010,471000
2820,465000
1880,453000
1210,434000
1600,432500
2010,430000
1490,429900
1680,425000
910,422500
1370,406000
1280,405000
1020,393000
700,380000
1380,375000
1530,375000
1120,370000
1320,353750
1920,345000
2010,324900
1370,315000
920,310000
1610,305000
1400,303000
1650,292000
1090,284850
960,265000
1000,257100
1350,250000
1370,235000
1010,216000
1070,147000
2190,1570000
5844,1280000
2060,1250000
2870,880000
2530,830000
2390,825000
3720,820000
2400,800000
3370,800000
3060,740000
3440,730000
2560,700500
2510,685000
1660,670000
2730,649000
2520,642860
1370,632000
1990,630000
1090,598800
2400,590000
1490,578500
2380,570000
1280,550000
1520,505000
1560,500000
2230,500000
1130,495000
1890,490000
1290,480000
900,465000
1220,445000
2798,440000
1410,435000
1320,430000
830,425000
1180,415000
1610,405300
1890,388500
2470,365000
1220,355950
2100,352500
1120,340000
1830,336500
910,330000
1160,325000
1240,305500
1290,305000
1220,300000
1190,299500
1140,291000
1700,290000
1550,287000
1980,279000
900,275000
910,271000
1010,270000
1180,255000
1500,244000
1300,236000
1660,235000
1570,228900
1260,220000
1980,215000
1360,201000
2570,1620000
2300,1340000
2830,1040000
2120,952000
3800,950000
3480,895000
2720,825000
2180,825000
1870,825000
2840,784950
3270,735000
2820,677000
1940,650000
3020,630000
860,623500
2730,620000
1170,582500
910,582000
1820,580000
2290,572500
1100,570000
2900,565000
2660,557000
1280,520000
2490,504750
2980,480000
2670,465750
1600,465000
1300,463000
1300,420000
1520,420000
870,405000
1440,405000
1600,390000
860,364000
1320,360000
1630,357500
1480,350000
2530,349900
1550,348500
2360,339999
1200,338000
2650,329000
1310,327000
1570,325000
750,319000
2240,315000
1950,315000
840,303000
1580,299900
1410,288000
1660,279000
870,276000
1130,275000
520,275000
1360,260000
1800,258500
740,255000
1500,249000
1422,245000
1180,244000
1570,229950
1010,229000
1680,213400
1230,210000
1090,200000
800,175000
4130,2890000
3930,1800000
2040,1320000
1530,1050000
2860,808000
2070,770000
3230,765000
3140,750000
2940,675000
1890,651000
3630,633000
2070,567000
1040,555000
1670,539950
2250,538000
1260,495000
1100,485000
1010,450000
630,430000
1360,396900
600,395000
1270,386100
1130,375000
980,375000
1510,340768
1770,340500
940,340000
1840,329000
1060,319000
1190,311000
1040,309000
2030,304500
1820,299500
1580,296500
830,280000
1400,269950
660,268500
1280,245000
1010,241000
1120,239900
1020,229000
1180,179500
1830,1320000
2720,420000
710,285000
1140,260000
680,255000
1160,248000
1820,229000
1430,133000
1880,1050000
1140,517000
3150,1880000
1660,975000
4140,810000
1790,790000
3430,750000
2810,745000
1850,722500
1460,705000
1410,670000
1080,650000
1900,650000
2160,637500
2910,633000
2750,627000
2180,625000
3210,610000
2300,600000
1690,585000
1080,575000
1370,570000
3250,570000
1540,550000
2780,550000
2040,525000
1580,520000
1810,520000
1680,500000
1000,499000
2550,465000
1860,462370
1020,436000
1340,411800
1300,400000
2410,379000
1900,360000
1255,360000
1010,350000
1760,350000
2400,344000
1630,340000
1300,337500
1340,335000
1440,332500
1500,332000
1170,328000
1150,325000
1550,324000
1440,323000
1220,317500
1150,310000
1870,289950
1240,285000
1170,278000
950,274000
1830,274000
1370,270000
1550,266000
1500,261500
1200,260000
1010,250000
1360,244000
1000,239000
1390,232000
980,221000
1050,210000
1540,202500
920,200000
2530,2200000
2670,1720000
1920,1270000
2070,1130000
3820,1040000
3780,887500
3580,760000
2040,756450
2350,705000
1290,700000
2150,661000
2570,625000
1700,599000
2010,575000
1370,565000
2330,540000
2040,539500
2660,523000
1320,520000
1490,515000
1880,515000
1310,510000
3630,490000
1200,472000
1820,450000
2790,445000
1640,440000
2940,435000
1410,432000
760,415000
830,405000
1280,405000
1980,395000
2280,395000
2092,390000
1720,383000
1400,383000
3450,380000
2660,379000
1860,355000
2160,345500
2190,334950
2380,330000
1920,325000
1440,325000
1160,312000
2200,302495
1860,292500
1220,285000
1200,276000
1290,275000
2406,270500
1950,269000
1584,263000
1520,252000
1072,250000
1240,235000
1010,225000
1200,219950
1060,215000
920,206000
960,199999
4350,1380000
2040,1000000
2970,715000
1290,700000
2820,650000
1660,539500
2730,535000
1210,500000
1540,480000
1140,480000
2690,439000
1960,434400
1340,422800
1090,415000
1340,410000
940,370000
1750,363000
2390,360000
2020,345000
1120,329000
960,325000
1270,320000
1610,319000
900,310000
980,280000
1150,265000
1110,255000
1100,255000
1610,246700
850,160000
1170,157000
3160,1140000
2200,920000
1560,874000
3590,865950
3830,860000
2920,795000
2260,605000
1430,575000
2110,535000
1200,525000
1260,524000
1230,500000
1670,485000
1330,475000
1050,473000
1980,455000
2490,449400
1850,415000
1620,399000
1320,381156
2301,375500
2750,375000
2650,370000
840,353500
1470,350000
1420,335000
1340,275000
1360,255000
1987,255000
1340,250000
1420,250000
1230,247500
1350,241250
1900,215000
1010,199950
1190,160134
1730,152500
1150,123300
1600,475000
1860,350000
4140,2500000
2440,1430000
1940,1150000
3300,1110000
3170,1040000
3550,920000
3120,800000
1410,790000
1610,785000
2620,738000
3230,714000
1610,700000
